CATALOG,13816204640812.4284606481,2013-01-01 07:35:46.243
CATALOG,10781594340940.3240046296,2013-01-01 07:46:23.163
CATALOG,10781594340940.3240046296,2013-01-01 07:49:58.880
CATALOG,16624910624240940.3264699074,2013-01-01 07:50:00.543
CATALOG,1995923320440940.3283449074,2013-01-01 07:52:37.737
CATALOG,1995923320440940.3283449074,2013-01-01 07:54:20.323
CATALOG,204461898440819.3293634259,2013-01-01 07:54:29.307
CATALOG,1995923320440940.3283449074,2013-01-01 07:55:33.813
CATALOG,,2013-01-01 08:02:51.257
CATALOG,758416422540940.3382986111,2013-01-01 08:06:58.407
CATALOG,,2013-01-01 08:10:43.613
CATALOG,,2013-01-01 08:16:12.927
CATALOG,,2013-01-01 08:16:24.957
CATALOG,,2013-01-01 08:17:34.033
CATALOG,,2013-01-01 08:17:35.767
CATALOG,,2013-01-01 08:18:47.647
CATALOG,,2013-01-01 08:19:06.440
CATALOG,7018918122740940.3470949074,2013-01-01 08:19:37.913
CATALOG,,2013-01-01 08:19:53.213
CATALOG,17326398440940.3490277778,2013-01-01 08:22:25.303
CATALOG,17326398440940.3492592593,2013-01-01 08:22:44.537
CATALOG,671802175640940.3512037037,2013-01-01 08:25:33.430
PURCHASE,241211121940930.8888541667,2013-01-01 08:25:59.517
CATALOG,2051410140940.3517361111,2013-01-01 08:26:19.173
PURCHASE,9623123010340519.5739699074,2013-01-01 08:26:20.840
CATALOG,150706419840940.3525115741,2013-01-01 08:27:26.027
CATALOG,10720018440940.3526388889,2013-01-01 08:27:37.090
PURCHASE,7036782140916.6629513889,2013-01-01 08:28:16.473
PURCHASE,21649215440519.5941898148,2013-01-01 08:29:12.127
CATALOG,751451989040940.3537152778,2013-01-01 08:29:13.807
PURCHASE,751451989040940.3537152778,2013-01-01 08:29:31.883
CATALOG,20746139940940.3547222222,2013-01-01 08:30:36.693
CATALOG,2074620421540940.3555439815,2013-01-01 08:31:48.373
CATALOG,207461994840940.3557060185,2013-01-01 08:32:02.080
CATALOG,671802175640940.3512037037,2013-01-01 08:32:06.337
CATALOG,20719921518640940.3559259259,2013-01-01 08:32:24.713
PURCHASE,671802175640940.3564930556,2013-01-01 08:33:10.477
CATALOG,2051563610340940.3565625,2013-01-01 08:33:15.833
PURCHASE,671802175640940.3564930556,2013-01-01 08:34:34.350
PURCHASE,671802175640940.3564930556,2013-01-01 08:35:18.107
RECEIPT,671802175640940.3564930556,2013-01-01 08:35:19.073
CATALOG,71481223340940.3594791667,2013-01-01 08:37:28.023
CATALOG,71481223340940.3601157407,2013-01-01 08:38:22.663
CATALOG,6624971740940.3612847222,2013-01-01 08:40:04.020
CATALOG,66249718940940.36125,2013-01-01 08:40:04.843
CATALOG,752511371340833.2670023148,2013-01-01 08:43:20.140
PURCHASE,9710216717140940.3640162037,2013-01-01 08:43:59.720
CATALOG,6910416420440940.3665625,2013-01-01 08:47:40.193
CATALOG,6910416420440940.3675115741,2013-01-01 08:49:02.190
CATALOG,1737347840772.6012962963,2013-01-01 08:51:37.517
PURCHASE,1737347840772.6012962963,2013-01-01 08:51:40.870
PURCHASE,1737347840772.6012962963,2013-01-01 08:52:14.223
CATALOG,7443304240940.3704166667,2013-01-01 08:53:13.343
CATALOG,,2013-01-01 08:53:45.100
PURCHASE,1737347840772.6012962963,2013-01-01 08:53:53.873
PURCHASE,1737347840772.6012962963,2013-01-01 08:54:12.653
PURCHASE,1737347840772.6012962963,2013-01-01 08:54:22.787
PURCHASE,1737347840772.6012962963,2013-01-01 08:54:26.490
PURCHASE,1737347840772.6012962963,2013-01-01 08:54:41.387
RECEIPT,1737347840772.6012962963,2013-01-01 08:54:42.327
PURCHASE,,2013-01-01 08:54:47.947
CATALOG,,2013-01-01 08:55:06.920
CATALOG,741854211140940.3740972222,2013-01-01 08:58:35.153
CATALOG,7611421310640836.4734490741,2013-01-01 09:00:21.633
CATALOG,677911125440940.3760416667,2013-01-01 09:01:23.487
CATALOG,677911125440940.3763310185,2013-01-01 09:01:48.180
CATALOG,66249718940940.3772337963,2013-01-01 09:03:05.610
CATALOG,741854211140940.3740972222,2013-01-01 09:03:39.430
PURCHASE,1742813518440922.5113194444,2013-01-01 09:04:06.903
PURCHASE,1742813518440922.5113194444,2013-01-01 09:04:59.417
CATALOG,751113721540940.3788888889,2013-01-01 09:05:24.867
CATALOG,129218922640940.3796064815,2013-01-01 09:06:26.260
CATALOG,207461924740940.3796180556,2013-01-01 09:06:27.897
CATALOG,2081151117540940.3796527778,2013-01-01 09:06:30.650
CATALOG,129218922640940.3800694444,2013-01-01 09:07:06.913
CATALOG,,2013-01-01 09:08:07.003
CATALOG,19964025240939.5305671296,2013-01-01 09:08:25.387
CATALOG,,2013-01-01 09:08:25.773
PURCHASE,19964025240939.5302083333,2013-01-01 09:09:37.337
PURCHASE,19964025240939.5302083333,2013-01-01 09:11:08.823
PURCHASE,19964025240939.5302083333,2013-01-01 09:12:21.747
RECEIPT,19964025240939.5302083333,2013-01-01 09:12:22.607
PURCHASE,7118021920540891.6444560185,2013-01-01 09:12:34.427
CATALOG,129218922640940.3800694444,2013-01-01 09:14:06.630
CATALOG,173542367640940.3849421296,2013-01-01 09:14:07.400
CATALOG,24925320040940.3849652778,2013-01-01 09:14:10.230
PURCHASE,129218922640940.3850694444,2013-01-01 09:14:18.937
PURCHASE,24925320040940.3852314815,2013-01-01 09:14:32.580
CATALOG,173542367640940.3853587963,2013-01-01 09:14:43.497
PURCHASE,129218922640940.3850694444,2013-01-01 09:14:59.787
CATALOG,205122504840939.7120486111,2013-01-01 09:15:04.523
CATALOG,205122504840939.7120486111,2013-01-01 09:15:13.093
PURCHASE,7118021920540891.6444560185,2013-01-01 09:15:34.037
PURCHASE,7118021920540891.6444560185,2013-01-01 09:15:45.740
CATALOG,173542367640940.3849421296,2013-01-01 09:15:48.297
PURCHASE,24925320040940.3852314815,2013-01-01 09:15:53.413
PURCHASE,7118021920540891.6444560185,2013-01-01 09:16:01.320
PURCHASE,7118021920540891.6444560185,2013-01-01 09:16:04.630
PURCHASE,24925320040940.3852314815,2013-01-01 09:16:52.210
RECEIPT,24925320040940.3852314815,2013-01-01 09:16:52.890
CATALOG,751451989040940.3871180556,2013-01-01 09:17:19.757
CATALOG,769217517140940.3873842593,2013-01-01 09:17:39.203
CATALOG,130766411740939.3871990741,2013-01-01 09:17:40.973
PURCHASE,,2013-01-01 09:17:48.443
CATALOG,15211925525040925.5328009259,2013-01-01 09:18:00.897
CATALOG,,2013-01-01 09:18:03.070
PURCHASE,751712278240558.9863773148,2013-01-01 09:18:09.983
CATALOG,,2013-01-01 09:18:10.390
PURCHASE,130766411740939.3869097222,2013-01-01 09:18:12.343
PURCHASE,751712278240558.9863773148,2013-01-01 09:18:38.733
CATALOG,69139581140940.3881944444,2013-01-01 09:18:49.277
PURCHASE,129218922640940.3850694444,2013-01-01 09:19:11.703
PURCHASE,138323216640554.4311805556,2013-01-01 09:19:43.340
PURCHASE,130766411740939.3869097222,2013-01-01 09:19:50.270
CATALOG,20854154140940.3890740741,2013-01-01 09:20:05.280
PURCHASE,130766411740939.3869097222,2013-01-01 09:20:54.207
PURCHASE,715623211640940.3896875,2013-01-01 09:20:58.623
PURCHASE,205122504840897.524212963,2013-01-01 09:21:06.290
CATALOG,20854154140940.3897916667,2013-01-01 09:21:06.697
PURCHASE,751451989040940.3537152778,2013-01-01 09:21:07.323
PURCHASE,130766411740939.3869097222,2013-01-01 09:21:36.147
CATALOG,6624971740940.3901736111,2013-01-01 09:21:39.663
PURCHASE,751451989040940.3537152778,2013-01-01 09:21:55.680
PURCHASE,130766411740939.3869097222,2013-01-01 09:23:03.830
RECEIPT,130766411740939.3869097222,2013-01-01 09:23:04.683
PURCHASE,129218922640940.3850694444,2013-01-01 09:23:12.890
RECEIPT,129218922640940.3850694444,2013-01-01 09:23:13.710
CATALOG,,2013-01-01 09:23:21.633
PURCHASE,751451989040940.3537152778,2013-01-01 09:25:21.883
CATALOG,129218922640940.3800694444,2013-01-01 09:25:39.350
PURCHASE,129218922640940.3850694444,2013-01-01 09:25:44.490
PURCHASE,751451989040940.3537152778,2013-01-01 09:26:15.693
RECEIPT,751451989040940.3537152778,2013-01-01 09:26:16.703
CATALOG,1512011414340940.3939814815,2013-01-01 09:27:08.567
PURCHASE,129218922640940.3850694444,2013-01-01 09:27:27.403
CATALOG,72200934940940.3944560185,2013-01-01 09:27:54.397
CATALOG,6918010710440940.3948611111,2013-01-01 09:28:25.123
CATALOG,72200934940940.3950231482,2013-01-01 09:30:36.213
CATALOG,67402329840940.3965046296,2013-01-01 09:30:46.470
CATALOG,72200934940940.3944560185,2013-01-01 09:30:53.910
CATALOG,68226204540922.4897569444,2013-01-01 09:30:59.570
PURCHASE,174451044640940.3967824074,2013-01-01 09:31:19.790
CATALOG,19915912611439972.4407060185,2013-01-01 09:31:44.913
PURCHASE,6324023019740940.3988541667,2013-01-01 09:34:10.410
CATALOG,63250136240940.3991087963,2013-01-01 09:34:31.967
CATALOG,63250136240940.3993518519,2013-01-01 09:34:53.007
PURCHASE,6324023019740940.3988541667,2013-01-01 09:35:08.857
PURCHASE,66248167140182.5584259259,2013-01-01 09:35:56.100
PURCHASE,66248167140182.5584259259,2013-01-01 09:36:16.223
RECEIPT,66248167140182.5584259259,2013-01-01 09:36:17.170
PURCHASE,66248167140182.5584259259,2013-01-01 09:36:56.023
PURCHASE,66248167140182.5584259259,2013-01-01 09:37:47.030
PURCHASE,66248167140182.5584259259,2013-01-01 09:38:33.250
PURCHASE,66248167140182.5584259259,2013-01-01 09:39:04.860
CATALOG,9917724812940940.4023032407,2013-01-01 09:39:07.770
PURCHASE,66248167140182.5584259259,2013-01-01 09:39:27.627
PURCHASE,6324023019740940.3988541667,2013-01-01 09:39:40.480
PURCHASE,66248167140182.5584259259,2013-01-01 09:39:48.200
RECEIPT,66248167140182.5584259259,2013-01-01 09:39:49.230
CATALOG,9917724812940940.402974537,2013-01-01 09:40:05.130
PURCHASE,184531329240920.8726736111,2013-01-01 09:40:07.370
CATALOG,76199510140940.4033796296,2013-01-01 09:40:44.947
CATALOG,691811686040940.4039699074,2013-01-01 09:41:32.043
PURCHASE,76199510140940.4039467593,2013-01-01 09:41:34.363
CATALOG,76199510140940.4042824074,2013-01-01 09:42:02.647
PURCHASE,691811686040940.4039699074,2013-01-01 09:42:29.133
CATALOG,20876113240940.4053009259,2013-01-01 09:43:31.000
PURCHASE,691811686040940.4039699074,2013-01-01 09:43:33.527
CATALOG,20876113240940.4064930556,2013-01-01 09:45:14.113
CATALOG,122364322240940.4065740741,2013-01-01 09:45:16.690
PURCHASE,691811686040940.4039699074,2013-01-01 09:45:20.723
RECEIPT,691811686040940.4039699074,2013-01-01 09:45:21.617
PURCHASE,20876113240940.4067361111,2013-01-01 09:45:35.073
PURCHASE,661182014640940.4071527778,2013-01-01 09:46:06.933
CATALOG,63217514640940.4077083333,2013-01-01 09:46:55.140
CATALOG,98233435840940.4084837963,2013-01-01 09:48:01.513
CATALOG,1737347840940.4085416667,2013-01-01 09:48:07.200
CATALOG,1737347840940.4085416667,2013-01-01 09:48:10.907
CATALOG,,2013-01-01 09:48:29.893
CATALOG,1737347840940.4089467593,2013-01-01 09:48:41.550
CATALOG,1737347840940.4089467593,2013-01-01 09:48:56.590
PURCHASE,184531329240920.8726736111,2013-01-01 09:48:57.353
CATALOG,1737347840940.4089467593,2013-01-01 09:48:59.267
CATALOG,66249718940940.4090972222,2013-01-01 09:48:59.350
CATALOG,1742813518440940.4095949074,2013-01-01 09:49:37.953
CATALOG,666218122140940.4099189815,2013-01-01 09:50:10.230
PURCHASE,1742813518440922.5113194444,2013-01-01 09:50:48.547
PURCHASE,174451044640940.3967824074,2013-01-01 09:50:57.090
CATALOG,63217514640940.4077083333,2013-01-01 09:50:58.403
CATALOG,1735412122840940.411087963,2013-01-01 09:51:46.583
CATALOG,6716119123040940.4119675926,2013-01-01 09:53:02.897
CATALOG,63217514640940.4077083333,2013-01-01 09:53:13.927
PURCHASE,66248167140182.5584259259,2013-01-01 09:53:29.747
CATALOG,19921999140940.412650463,2013-01-01 09:54:01.700
CATALOG,,2013-01-01 09:54:04.647
CATALOG,712184113440940.4142708333,2013-01-01 09:56:21.873
CATALOG,1737347840772.6012962963,2013-01-01 09:57:21.450
CATALOG,666218122140940.4099189815,2013-01-01 09:57:41.883
PURCHASE,1737347840772.6012962963,2013-01-01 09:57:51.447
CATALOG,,2013-01-01 09:57:57.127
PURCHASE,1737347840772.6012962963,2013-01-01 09:58:08.837
PURCHASE,1737347840772.6012962963,2013-01-01 09:58:15.633
PURCHASE,1737347840772.6012962963,2013-01-01 09:58:19.453
PURCHASE,1737347840772.6012962963,2013-01-01 09:58:34.753
RECEIPT,1737347840772.6012962963,2013-01-01 09:58:35.530
PURCHASE,1662501010440920.6634722222,2013-01-01 09:59:58.417
CATALOG,71802161340940.4171412037,2013-01-01 10:00:30.183
CATALOG,65923217040940.4174537037,2013-01-01 10:00:56.733
CATALOG,121891911040940.4175694444,2013-01-01 10:01:06.040
PURCHASE,71802161340940.4171412037,2013-01-01 10:01:16.160
CATALOG,65923217040940.4177083333,2013-01-01 10:01:19.397
CATALOG,666218122140940.4099189815,2013-01-01 10:01:24.017
CATALOG,666218122140940.4099189815,2013-01-01 10:01:24.430
CATALOG,722252418940921.5693634259,2013-01-01 10:01:32.500
CATALOG,722252418940921.5686574074,2013-01-01 10:01:35.047
PURCHASE,121891911040940.4179050926,2013-01-01 10:01:35.170
CATALOG,121891911040940.4181944444,2013-01-01 10:02:00.067
PURCHASE,17412623122940914.9763194444,2013-01-01 10:02:12.650
PURCHASE,21649215440519.5941898148,2013-01-01 10:03:29.913
CATALOG,129218922640940.3800694444,2013-01-01 10:04:02.820
CATALOG,129218922640940.3800694444,2013-01-01 10:04:05.293
PURCHASE,71802161340940.4171412037,2013-01-01 10:04:22.733
PURCHASE,71802161340940.4171412037,2013-01-01 10:05:25.410
RECEIPT,71802161340940.4171412037,2013-01-01 10:05:26.433
CATALOG,691442009940940.4209606481,2013-01-01 10:06:03.497
PURCHASE,174451044640940.3967824074,2013-01-01 10:06:13.910
CATALOG,72200934940940.4213541667,2013-01-01 10:06:37.700
PURCHASE,174451044640940.3967824074,2013-01-01 10:06:54.400
PURCHASE,1663254640508.632025463,2013-01-01 10:06:54.977
PURCHASE,75166919340549.7230555556,2013-01-01 10:07:20.233
CATALOG,,2013-01-01 10:07:46.303
CATALOG,2423419910640940.4222685185,2013-01-01 10:07:57.033
PURCHASE,1663254640508.632025463,2013-01-01 10:08:30.503
CATALOG,72200934940940.4213541667,2013-01-01 10:08:47.807
PURCHASE,174451044640940.3967824074,2013-01-01 10:10:06.777
PURCHASE,2041331025340918.3963888889,2013-01-01 10:10:19.023
CATALOG,6624971740940.4240277778,2013-01-01 10:10:24.653
PURCHASE,72200934940940.4207638889,2013-01-01 10:11:10.360
PURCHASE,2041331025340918.3963888889,2013-01-01 10:11:25.873
CATALOG,6623523818540940.4253356481,2013-01-01 10:12:18.297
PURCHASE,1737347840772.6012962963,2013-01-01 10:12:27.897
PURCHASE,2168225122940931.3900810185,2013-01-01 10:12:38.077
PURCHASE,6740633740548.6006481481,2013-01-01 10:12:51.483
PURCHASE,6623523818540940.4257638889,2013-01-01 10:12:54.370
PURCHASE,174451044640940.3967824074,2013-01-01 10:12:58.413
PURCHASE,72200934940940.4207638889,2013-01-01 10:13:48.783
PURCHASE,1737347840772.6012962963,2013-01-01 10:14:23.590
CATALOG,65923217040940.4177083333,2013-01-01 10:14:52.113
PURCHASE,6740633740548.6006481481,2013-01-01 10:15:51.690
PURCHASE,1737347840772.6012962963,2013-01-01 10:16:11.240
CATALOG,1661371419540940.4288888889,2013-01-01 10:17:24.580
PURCHASE,1663254640508.632025463,2013-01-01 10:17:31.620
CATALOG,173664720840940.4289930556,2013-01-01 10:17:38.117
PURCHASE,2048647840857.562974537,2013-01-01 10:17:43.970
PURCHASE,1663254640508.632025463,2013-01-01 10:18:43.707
CATALOG,68818023640940.4298263889,2013-01-01 10:18:49.417
PURCHASE,66248167140182.5584259259,2013-01-01 10:19:08.667
PURCHASE,1737347840772.6012962963,2013-01-01 10:19:09.273
CATALOG,65120666640931.6788425926,2013-01-01 10:19:15.520
PURCHASE,66248167140182.5584259259,2013-01-01 10:19:21.633
PURCHASE,65120666640931.6788425926,2013-01-01 10:19:26.947
CATALOG,981654513340924.8174074074,2013-01-01 10:19:32.780
PURCHASE,65120666640931.6788425926,2013-01-01 10:22:01.617
RECEIPT,65120666640931.6788425926,2013-01-01 10:22:03.427
PURCHASE,174451044640940.3967824074,2013-01-01 10:22:13.130
PURCHASE,651836920740940.4324189815,2013-01-01 10:22:34.530
CATALOG,682554412640934.6775231482,2013-01-01 10:23:22.680
PURCHASE,174451044640940.3967824074,2013-01-01 10:23:46.927
CATALOG,66248167140182.5583912037,2013-01-01 10:24:46.593
PURCHASE,66248167140182.5584259259,2013-01-01 10:24:50.683
PURCHASE,66248167140182.5584259259,2013-01-01 10:25:00.617
CATALOG,,2013-01-01 10:25:02.840
PURCHASE,66248167140182.5584259259,2013-01-01 10:25:22.370
PURCHASE,66248167140182.5584259259,2013-01-01 10:26:32.793
PURCHASE,66248167140182.5584259259,2013-01-01 10:26:39.333
CATALOG,712001684640940.4353009259,2013-01-01 10:26:42.743
CATALOG,17426219840939.5693518519,2013-01-01 10:26:42.947
CATALOG,17426219840939.5693518519,2013-01-01 10:27:02.363
CATALOG,97107703740940.4362615741,2013-01-01 10:28:06.090
CATALOG,17426219840939.5693518519,2013-01-01 10:28:10.553
PURCHASE,751042922440940.4364236111,2013-01-01 10:28:23.553
CATALOG,21681946940436.3931365741,2013-01-01 10:28:47.647
PURCHASE,66248167140182.5584259259,2013-01-01 10:28:58.743
CATALOG,21681946940436.3931365741,2013-01-01 10:29:21.690
CATALOG,97107703740940.4362615741,2013-01-01 10:29:52.050
CATALOG,21681946940436.3931365741,2013-01-01 10:29:57.280
CATALOG,72851666340940.4376273148,2013-01-01 10:30:04.093
CATALOG,713720512840940.4377546296,2013-01-01 10:30:10.620
CATALOG,713720512840940.4377546296,2013-01-01 10:30:25.033
PURCHASE,66248167140182.5584259259,2013-01-01 10:30:28.627
RECEIPT,66248167140182.5584259259,2013-01-01 10:30:29.570
CATALOG,713720512840940.4377546296,2013-01-01 10:30:34.663
CATALOG,713720512840940.4377546296,2013-01-01 10:30:49.160
CATALOG,713720512840940.4377546296,2013-01-01 10:30:55.350
PURCHASE,713720512840940.4366782407,2013-01-01 10:31:07.417
PURCHASE,66248167140182.5584259259,2013-01-01 10:31:22.207
PURCHASE,7216622419240940.4388078704,2013-01-01 10:31:41.847
PURCHASE,713720512840940.4366782407,2013-01-01 10:32:24.733
CATALOG,2411112010640932.4872685185,2013-01-01 10:32:45.763
CATALOG,2411112010640932.4872685185,2013-01-01 10:32:55.483
CATALOG,66249718940940.4396643518,2013-01-01 10:33:00.277
CATALOG,66248167140182.5583912037,2013-01-01 10:33:00.667
PURCHASE,713720512840940.4366782407,2013-01-01 10:33:03.027
RECEIPT,713720512840940.4366782407,2013-01-01 10:33:03.787
PURCHASE,66248167140182.5584259259,2013-01-01 10:33:04.560
CATALOG,2411112010640932.4872685185,2013-01-01 10:33:05.860
PURCHASE,66248167140182.5584259259,2013-01-01 10:33:23.380
PURCHASE,2411112010640932.4883564815,2013-01-01 10:33:27.347
PURCHASE,66248167140182.5584259259,2013-01-01 10:33:40.840
PURCHASE,66248167140182.5584259259,2013-01-01 10:33:44.170
PURCHASE,66248167140182.5584259259,2013-01-01 10:33:55.593
PURCHASE,66248167140182.5584259259,2013-01-01 10:33:56.897
RECEIPT,66248167140182.5584259259,2013-01-01 10:33:57.933
CATALOG,72851666340940.4376273148,2013-01-01 10:34:04.080
CATALOG,,2013-01-01 10:34:11.133
PURCHASE,72851666340940.4408796296,2013-01-01 10:34:45.027
PURCHASE,2411112010640932.4883564815,2013-01-01 10:36:04.030
RECEIPT,66248167140182.5584259259,2013-01-01 10:36:05.790
PURCHASE,6480857440940.4417824074,2013-01-01 10:36:17.973
PURCHASE,72851666340940.4408796296,2013-01-01 10:36:23.663
PURCHASE,66248167140182.5584259259,2013-01-01 10:36:56.440
